X,Y,Z,F
0.518009289986922,1.64294656124966,0.0594545735650358,-0.036099207746326
0.867249369124707,1.86821461768546,0.806522772136732,-0.658304388623996
-0.00194212864198307,1.3317960557369,0.474746462766721,0.00155919774994367
-0.782012866293549,1.80652099843289,0.0939246707348909,0.0626222922489128
0.313372123360953,1.67063992672382,0.830788787414969,-0.288890933744483
-0.313773402318771,1.43618640337051,0.847360670065358,0.374944059225636
-0.667640385606243,1.74697793897869,-0.0956168489287647,-0.0588240704504026
-0.927404805535312,1.68763798165313,0.64597615032596,0.577472712120603
-0.456850313920726,1.38675751289976,0.0225733968016164,0.0153847396805998
0.254675119010423,1.26476301747951,0.720975266238902,-0.353356838538329
0.722513408335511,1.19969178484746,0.44881032627281,-0.728551574742921
0.0237924063167982,1.79580320389844,-0.861812505373222,0.0191200688789585
0.824550510808954,1.73679597646389,0.114962250253875,-0.102746921483458
0.00753967068333639,1.76251613040513,-0.834354215263006,0.00607974638216219
0.0470185063423165,1.0346974826033,-0.558478898731637,0.0739293470418206
-0.30589762174196,1.05194784539099,0.317584179648567,0.255553583086167
0.805356751150768,1.26884436404073,0.238693767049977,-0.389582144273423
0.747094165474897,1.14662316025855,-0.84203413171741,1.55133908194376
-0.0265672162702696,1.13315029841223,-0.605257986952844,-0.0374697271279974
0.797764194150866,1.29915562791265,0.362963734046315,-0.559298060263978
0.36084324572255,1.62224112093035,-0.279993083160369,0.119486071803138
-0.0700195839325943,1.94696047155814,0.0705890895497494,0.00388448793803781
0.505604383886234,1.38262521670727,0.0999221692560059,-0.0835059975574478
0.622965111775083,1.52425113472255,0.113245998768426,-0.0971469702242984
0.760003472156823,1.25081189005887,0.212797300241142,-0.335619460537042
0.708886972560754,1.82338976134159,-0.293277383617423,0.201906386432392
0.307165289602048,1.17983178239777,0.0594982092872955,-0.0406355646244092
0.0183613759042605,1.00983730261443,0.994919668416241,-0.0538405926920629
-0.268774096683779,1.92166236832777,0.0278563790553847,0.00592325675306116
-0.238779836157053,1.45695785164297,-0.077890798234821,-0.0256721876274993
-0.378115174215779,1.06717911899723,-0.774116771243074,-0.742948505827932
-0.993275979066565,1.21102040405642,-0.627078011545138,-1.15899805814956
0.215966373499475,1.30091903342421,-0.669460227170368,0.261947162707413
0.0594215525918225,1.87835509955845,-0.239046595813485,0.0121501253849132
-0.938412999254282,1.39199672089703,-0.623512567398956,-0.82818953793996
0.792644244570435,1.47349200292339,0.501729482668855,-0.59681358051576
-0.311352077245561,1.48446660430275,0.149427522707132,0.0614252792066104
-0.946264549611664,1.26531865221106,0.541448737853544,0.877052135797545
-0.861443047845141,1.90704662513618,-0.124003444128671,-0.0811281216827515
-0.262444549068446,1.15577981764352,-0.0838931261291479,-0.0481819256466969
-0.665446348876098,1.42062016935568,0.792645936317892,0.735154382790612
-0.668947897308727,1.46569985534663,-0.366997948234667,-0.321340525632372
0.709354339565466,1.24579702789099,-0.715385603186531,1.05580618796931
0.539294233904056,1.06393490360676,-0.448060273995637,0.676908273893787
-0.0443809048841664,1.08564796649982,-0.929722799903183,-0.104560985717567
0.371394338871211,1.63565822542544,-0.186254709769565,0.0805592238195578
-0.835814837793777,1.97025710157358,-0.516365144289184,-0.307808686683262
0.845864450988794,1.09596644390746,-0.33900887410599,0.7823863077566
-0.787702157578362,1.3953077051312,0.329249354388856,0.370458265924295
0.957279734769203,1.07817229839931,0.0337016650088369,-0.0920737947377706
0.622028877404991,1.97912803361638,0.0336351113006554,-0.0170870857502033
-0.927013875899607,1.40878220005165,-0.917946225478767,-1.17716007515803
-0.0732509882825545,1.60332015054378,0.0514774995510181,0.0043685974698899
0.605948349369212,1.58863436747078,0.00341873359946043,-0.00262132742324718
0.929959180282885,1.17857560775675,-0.0784500127375243,0.173721679952537
-0.482756330511243,1.41723302994325,-0.0420812436011809,-0.0289454147175775
0.57473693731584,1.4110849724177,-0.416035487180584,0.382226617319529
-0.0540091802957489,1.47827687847388,-0.414176340544172,-0.0305438150576105
0.57491335728553,1.93114613088107,0.164884131207337,-0.0809071468053033
-0.725749073951912,1.97951651992731,-0.939869809416092,-0.486888538162964
-0.147859668160756,1.45937430100967,0.433300646355679,0.0889308569892659
0.289958926218087,1.5537492450219,-0.757486977557998,0.281092967433825
0.710029738422024,1.62185652684929,-0.271956765854721,0.237060104677882
-0.654700843536924,1.41320269215228,0.568951712820901,0.52515728190806
0.67687639307158,1.81459291368131,0.598004456981552,-0.395562561074917
0.19578228453076,1.28820698924554,0.0517258781594518,-0.0186731794184583
-0.365814483576877,1.34785325856597,-0.254971098446979,-0.148588243274973
0.841743015181679,1.05336365826739,-0.901521191443671,2.24030541346372
-0.728462478082735,1.58184518492358,0.216844780653912,0.176527338977532
0.500313348486161,1.88363328806209,0.832477646840847,-0.370709684610045
0.929624595197296,1.86055668812724,-0.267605699428265,0.237691221891348
0.849366785923337,1.5949236593663,0.0497480726451027,-0.0544580190942326
0.529056831153356,1.57335608535757,-0.863096780111803,0.58429988180395
-0.367061547787642,1.8707661444486,0.113831810446883,0.0345484930543544
-0.434504799413147,1.41252631214739,-0.661682893908975,-0.414286521170267
-0.213900382447499,1.58784947138928,-0.278928824998189,-0.0695049824072526
-0.201461129635913,1.24860011326349,-0.0180585321546668,-0.00686255514371867
-0.825983826030508,1.71083966263357,-0.22314469218793,-0.174499169782773
-0.380317625911049,1.02455950901484,-0.690120451545837,-0.722616021750654
0.719257636396041,1.47712160890855,-0.784134991416739,0.835567137205197
-0.884022874264983,1.40458875228758,0.789031939531917,0.974521718448652
-0.67228079626157,1.11974426734255,0.941183964242503,1.41857251425219
0.815614192237988,1.33162764374437,0.114876753910183,-0.172592715074955
0.384684405611987,1.04584436073104,0.239829286290293,-0.263166369779876
-0.0186668250287573,1.96030956948183,0.106515681628724,0.00154933741271038
0.510192247924905,1.84045534390967,0.37785467304705,-0.179916885571637
-0.799371393816399,1.68679641249748,0.222818437317111,0.173899033026732
-0.480541345542423,1.27783840947734,0.187086880949113,0.157601286268979
0.7335303839607,1.01753549208342,-0.931713805983708,2.13701934771891
-0.0951842724101581,1.57574595733912,-0.336616291044423,-0.0383473118935
-0.785068590143944,1.7013430643597,0.768513989115253,0.579794288122416
0.419249356589105,1.96763879735201,0.797746440814283,-0.270500606504781
-0.420776308379317,1.10354945322116,-0.979811012740203,-0.974610704244011
0.383217313183289,1.66369228359863,-0.809274326965509,0.34953150963178
0.472418155398317,1.26279416593322,-0.879247535457659,0.82018377195717
-0.448249068448378,1.05406765757456,-0.897603603521735,-1.03978786630131
-0.649838316172789,1.02688888344608,0.275761435571071,0.478707444734578
0.930504394213321,1.57214244258873,0.928932059074038,-1.1567958317422
0.0823589882539491,1.88505464789575,-0.2523587623733,0.0176927105428346
-0.604492226523462,1.3318703845916,0.0695713770272144,0.0670700719663307
0.111119529491085,1.26374732266733,-0.419027326027636,0.088447664476723
0.368349241877056,1.43244467662471,0.0430383265584331,-0.0240646732499772
-0.120301086250763,1.10871324644161,-0.380345013314007,-0.110340925971266
0.478211697535173,1.89244912236287,0.958806459316706,-0.403371726905345
0.95389553577497,1.50038173317452,-0.290784641003885,0.40862826148744
-0.209603708519042,1.29656056275046,0.608865996731647,0.22307322067571
0.709223078496108,1.9591963395847,-0.963861501301607,0.575056867274928
0.685040299707335,1.67968482889228,-0.629466680723584,0.492236192613365
0.784924415821425,1.89669231509247,-0.42769097802874,0.303799119893989
0.725051119859575,1.95829624611845,0.988527419042896,-0.604519472731995
-0.558624662821792,1.43513209336324,0.963390927287608,0.742425375596421
0.15848708505707,1.2356120027219,0.448532459663351,-0.141932844564859
0.399891143059333,1.7043613651079,0.96125899347506,-0.413527062707272
-0.777276105661242,1.83730300209422,-0.4554254364817,-0.291906171215743
0.654973482167109,1.62494913642876,-0.517755002602412,0.412296069624534
-0.896927028404765,1.17020812960579,0.56399907254707,1.01701297005481
0.529318168649757,1.09292209918912,-0.188849058744695,0.265089922789149
0.6168265537398,1.04064764991418,0.0503628219129431,-0.0917143331332402
0.344689163692456,1.44025898525497,-0.167800092875911,0.0866350510343595
-0.668964094405287,1.80297721871244,-0.671468178665142,-0.388549869028802
0.850020638166466,1.59346754001301,0.652256410022326,-0.715916751250196
0.0251337552967328,1.63544853675073,0.557267818962519,-0.0157493181196413
0.697307578683204,1.45432337779885,0.0127487818274528,-0.0135545060733743
-0.9307562978777,1.7739617693643,0.51005507388852,0.414033599621041
0.119930345825835,1.22991774911758,0.961565136434875,-0.231481829008744
0.382575295256119,1.99501583841513,0.18974257707357,-0.0568920366300494
-0.221992738363797,1.99505996797119,-0.817282427059785,-0.133778002590349
0.0973039933241215,1.16633227098881,0.228517179663414,-0.0495190999483418
0.596942011638764,1.81138661988345,0.519925741832686,-0.301788922448705
0.47805433056272,1.98399440897256,-0.85965242978643,0.328938584655049
-0.0975129555672204,1.90344176322768,-0.775136539660193,-0.0619823699159206
-0.27760631527696,1.41937626954619,0.0116316836820058,0.00467849448256734
0.658786140302845,1.11267710223623,-0.716861994871139,1.22506645574014
0.861657343306965,1.87318610164178,0.0169526429420692,-0.0136667097481277
0.437748260665161,1.03019396099965,0.719938401998938,-0.931628683291674
-0.252334109333422,1.55319654954439,0.407182586706984,0.124626622993259
-0.847857098525357,1.32362385986457,-0.0154890900048169,-0.0207298752584158
0.342005648497028,1.77041300380845,0.257606723638625,-0.087312334222479
-0.35829103164335,1.07821926127146,-0.408317269153967,-0.364462340496567
0.136323183108196,1.42077134442999,-0.909349166301393,0.1867817470624
-0.425442623772063,1.94505832180033,-0.325091890833595,-0.105198278047586
0.65949090096622,1.97886728029206,-0.523489073273607,0.283161236782491
0.204110227805588,1.87450959111436,0.171640049473299,-0.0305341215314848
0.149158084566975,1.03862562729945,-0.397205599908998,0.167259963185294
0.0178539173253471,1.50872202532103,-0.999182673636634,0.02355359951532
-0.943726008279185,1.75268659432248,0.611846425014512,0.515271194330311
0.248483886767291,1.88153842042236,0.199936863314346,-0.0431731797706901
0.375601368810889,1.94798485025484,0.174786337924839,-0.0539276073008335
-0.0401394118182685,1.67212190937067,-0.493583685600568,-0.0211727581923991
0.770148910528549,1.9235309890759,-0.92902347304137,0.628535161669581
-0.881090879878283,1.41122987736278,-0.651605979458337,-0.794802197513134
-0.729392751522687,1.88461352346572,-0.487466733317698,-0.279903243795572
0.479040786036998,1.8094597840238,0.128119800036801,-0.0590651652129669
0.987673997410497,1.28093082836851,-0.564240774969626,1.13060549831534
-0.602786974423283,1.10969854777439,0.709650237511296,0.982877503850602
-0.919033238645418,1.30640082650501,-0.38775090719288,-0.57367802595196
-0.511165412029057,1.27851375501568,0.869616351060014,0.776155485584595
0.255353507412447,1.34401620210708,0.868271166428055,-0.377870827154622
-0.640879962044042,1.92602741460456,0.211405596977893,0.102970294740668
0.622907708311199,1.13248503560491,-0.714744168732954,1.11061221612074
-0.245751485518588,1.01537207374707,0.436836672350028,0.304889346662213
0.465708235154326,1.81537763700247,-0.467483633073858,0.207863953209178
-0.657624250198161,1.73753469407967,0.292569519787228,0.179391052764175
-0.500211028731477,1.78516088304696,0.217466056164696,0.0975243905171778
-0.945680746796001,1.69512008053603,-0.00956403627283031,-0.00862706961376919
-0.252680877980935,1.52267517347882,-0.116446157246001,-0.0371335798919112
0.777132807713266,1.25518237362969,-0.476543781225696,0.764609493910286
-0.837118045854643,1.54280625296356,-0.0660936774374203,-0.0643474425274467
0.107554452751659,1.62574992366735,-0.516637201308421,0.0637564565212615
0.150747270125604,1.33338783060512,0.11045819826202,-0.0285267574911031
0.442703382447991,1.53847462184226,0.574590076593354,-0.337346709202527
-0.201799235120835,1.66311709039451,0.873537962761134,0.187413179476837
0.5742493624739,1.50377166934865,-0.715393782061384,0.578212124685034
-0.941572712255077,1.07032134571819,0.384258834036127,0.865946088271099
0.837577075659665,1.31377685333457,-0.801855673967361,1.27405652754232
0.677059660124839,1.91207086385974,-0.0751986566640434,0.044812317415562
-0.813014826693808,1.81547815325099,-0.517873909677815,-0.354417289305995
0.532055654454058,1.77524189529364,0.933318078502388,-0.499272013394781
0.020727710104717,1.04529652210076,-0.933180936596631,0.0532182458437494
-0.783449930088467,1.03577229195176,0.00990921189307925,0.020131925378811
-0.0840837715855063,1.75113157153854,-0.890287053280111,-0.0726255601914406
-0.234269360367737,1.70431254750684,-0.386510689600024,-0.0913782696897057
0.700999847543659,1.48228385869467,-0.669171736498636,0.688775600697446
-0.016467494195436,1.19114255560356,0.11020504662539,0.00383096503965871
0.857223516762541,1.63063667217052,0.693896041180449,-0.734035777735217
0.159729211861205,1.48235464153866,0.255062556186473,-0.0565250592776338
0.243300785134384,1.71634615252641,-0.385027034996317,0.0977784867960891
0.513546573350566,1.94711387249341,-0.801372490311361,0.3432803460925
0.751087814511519,1.84400056694727,-0.396293639996157,0.283933291392628
0.783942157817991,1.4962808695846,0.519117582477424,-0.591697282625453
-0.311770183805323,1.85735904585043,-0.568058853868409,-0.149356528588282
-0.448555824218447,1.59863153765878,-0.41126723387541,-0.207256826837169
0.463955725884055,1.75845888274686,-0.590741239858498,0.27884469682897
0.239395764479273,1.87160975459768,-0.204646417220274,0.0429867447975902
-0.0545318110507288,1.85671137595938,-0.779483873345769,-0.0367898198640739
0.146110734237849,1.73968632187221,0.087615491609931,-0.0128775932895593
-0.513402688203706,1.17582036698605,0.342250200766663,0.36265848943197
0.0351283138234002,1.9862383515542,0.494122458969737,-0.0132458159204882
0.671747465541527,1.67195383381842,-0.147013159270169,0.113614730870218
0.697565985773123,1.94405124730991,-0.361188472099879,0.21499502703847
0.264925797764427,1.78156145750116,0.0937942795208175,-0.0241257583777791
0.728759421903817,1.89325245793286,0.56466375793439,-0.371484281383487
0.673037293756622,1.38074819333403,0.625548907934117,-0.710317389814569
-0.490082939036675,1.98027789010207,0.290889090693297,0.103964979830267
0.31988198434,1.56944731869023,-0.733194395837652,0.295091048870972
-0.416128693012551,1.07966808371238,0.731702413813142,0.752309491688509
0.350004548055586,1.68768556478612,0.0157145203593454,-0.00600324257241354
0.58094304557446,1.81813710388218,0.949909633479526,-0.531711950412898
0.856901150163473,1.47840562101416,0.866036497956616,-1.11405735530715
-0.453903966921825,1.27791914559852,-0.120812834035794,-0.0963636065020559
0.112983782103514,1.58866513301354,0.792273750014667,-0.107617439681982
0.302526665689081,1.80052137533215,0.325665954809093,-0.0940160753869652
-0.523814821504945,1.43935398045912,0.164433276551877,0.118516911211597
-0.416515492698298,1.1039273054581,0.344722073372622,0.339326746049268
-0.0712618588170181,1.10241949118264,-0.999359090346694,-0.174550989111211
-0.799004720011494,1.63155820328546,0.640896254135504,0.534403703848292
0.445253687315912,1.11494710857862,-0.69718918476654,0.784064388538482
0.113821340518496,1.81610543416257,-0.0909067581153723,0.00951985976228921
0.993198159614857,1.04395136703829,0.725663626502655,-2.20273054003801
-0.56323794963845,1.76662102080104,-0.426608060818773,-0.218654475171892
-0.00181403220673415,1.68841149860258,-0.0342565241815188,-6.53844034770289E-05
-0.0253011274676074,1.00849045324337,0.797238978044418,0.0593483492968475
0.0928991374310337,1.04017300881449,-0.636829716534547,0.165576429124941
0.0197673395787756,1.76935308537664,-0.49831418727951,0.0094580814235977
0.698693303321184,1.66115468336762,0.631884575270089,-0.516037752161235
0.396044870232242,1.78315835347938,-0.177942444844624,0.0692333351562046
-0.804288089229792,1.51660584391016,0.292015538851734,0.283528844408421
0.303420765163242,1.88386957600803,-0.279211869295503,0.0738550530875075
-0.92705271670759,1.25319590844521,0.00584352226132601,0.00947020572897255
-0.569796694808127,1.37515696775521,-0.747478485048627,-0.639246996029785
-0.446523715147405,1.90214325718166,0.0277719774813792,0.00984270230446816
-0.344059682298466,1.18081124387235,0.576613809814819,0.412655939735892
0.817663357085004,1.89746094189991,0.397044935123307,-0.294602582748644
-0.310578655291018,1.84258724768706,-0.943672815790324,-0.251174266480598
0.719686157936157,1.65556826713857,0.906544405479577,-0.769478759322021
-0.736088639063781,1.76885748835487,-0.385606786558779,-0.253492001705491
0.0020999449775787,1.13266850987744,-0.135602891243902,0.000666014486488183
-0.628936853173407,1.40793666555731,0.538532151733183,0.482262918572179
-0.952107252076293,1.33233349801328,-0.0199214576324265,-0.0292687825038668
-0.80279145152373,1.05998554920312,-0.869016143928519,-1.72431242366914
0.497077662846324,1.60438777334159,-0.291545129681831,0.177736009789487
-0.187619963937351,1.52551221929619,0.828393466265033,0.196667614762264
-0.163260627343147,1.30139606918706,-0.889321169790188,-0.253051725038186
0.0294787024682106,1.605739281421,-0.511749095169769,0.0176043004906036
-0.521764050126486,1.78409918811733,-0.86084847055861,-0.402342184747708
0.459012351338522,1.44244429595825,0.476909776096444,-0.330818978848774
-0.973897229874017,1.4929902971473,0.80226897629962,0.958251536631052
0.371733550301691,1.40975893018994,-0.749930527934323,0.437055146262164
-0.714630295921729,1.45913286704084,-0.40537741626738,-0.38097401781509
0.200651787966642,1.14307989625798,0.335714966369727,-0.157828208825282
-0.742704871516373,1.99479981907522,0.57680616331678,0.300645795358729
-0.681287246216388,1.72548198134766,0.96736374589786,0.621722907766398
-0.533852874658502,1.50711920194028,-0.344951454863174,-0.230897040651665
0.666131105661888,1.63383915662622,-0.52425229864294,0.420475809464481
0.106800218370464,1.02277946356283,-0.350821346824714,0.108612204643202
0.950884525187054,1.45852748711094,-0.529310163466565,0.784375285012579
0.186468304411151,1.37559282555608,0.331859282528018,-0.099971247774257
-0.280664707832193,1.84616263463305,0.476022525102837,0.114386680037918
0.0967242198755789,1.48080698528346,-0.647012558683523,0.0864556576784819
0.5094808646267,1.11872416364931,0.854176497518592,-1.09915956412523
0.304771514913247,1.28459499107781,0.16980053744507,-0.0970385262197738
-0.228674348264158,1.3770603983144,-0.281794741582543,-0.0996658234626742
0.796416369685069,1.6642805358079,-0.976012128399688,0.914758842247454
0.13989781149195,1.57016995865157,-0.474803364247736,0.0819730735362915
-0.747135401178881,1.00002975738608,-0.572233215340467,-1.19336986108151
0.157945148916437,1.34722462281287,-0.779573171813873,0.206784806961748
0.924820529745152,1.50155504827889,0.124557229486424,-0.168892326088351
-0.702904840396462,1.64434117838841,-0.989157116038063,-0.720771388629922
0.816273428456922,1.6694953764485,-0.500914968434003,0.479216251280805
0.501826671767474,1.93141221067203,0.163493867768788,-0.0694682609097806
-0.605037631375025,1.2575810908474,0.132508036944202,0.143404127280898
-0.647459817036861,1.47416663460298,0.0931393786084698,0.0781858652162135
-0.810531042472117,1.94887828616166,0.281362528745402,0.166625207743868
-0.947375431644585,1.58105860733917,-0.28908200219485,-0.300233035264314
-0.457453305241059,1.32560842468534,-0.0466810355537294,-0.0348619809485062
-0.185899558287556,1.24107397446434,0.365854258967064,0.130050791998605
-0.0913659741849093,1.51023152366053,-0.819789663846556,-0.097627274066099
0.133819300479679,1.08114717576679,0.434977918731742,-0.151421840051117
-0.454263391311807,1.6230493857579,0.994001417885069,0.491879916190407
0.114704621749629,1.10357057608282,0.903205372836256,-0.258165858712413
0.0786533618994647,1.42248675749229,-0.147524395759107,0.0173394493746694
-0.778982985713282,1.28404606838805,0.38049907409132,0.50033839816423
0.0982486608201285,1.83974015103647,0.157535223094173,-0.0138548100968348
-0.0632769514488235,1.8152400345577,0.050627569446952,0.00289831999446432
-0.066695674570905,1.98455399321033,-0.963129372793047,-0.0486060997751833
-0.552917317383205,1.05365255103764,-0.83148997273098,-1.17725645893713
-0.633218698118166,1.07405699767965,0.63741217405475,0.987133600597902
-0.148311364731824,1.36956625556796,0.000341462669973591,7.98139933116268E-05
0.36379862794741,1.99965760228216,-0.459985183426176,0.130289377815087
-0.443080853075506,1.0775587347051,0.733961770249056,0.804576111077363
0.972791448694838,1.66662189356671,0.451367218850965,-0.52534351133585
0.381730945636921,1.17033183625208,-0.24536491354121,0.213292764378614
0.201354634296465,1.5966320844825,0.7231601136092,-0.17488058779465
0.183648601915606,1.36230457652414,0.14453629896616,-0.0437106518758269
-0.432273194527317,1.79426256026939,-0.804873758415895,-0.31078237889059
-0.778518990561953,1.21392006757993,0.56051635731955,0.824213044211094
0.334058635247419,1.28532353725408,0.245218342460044,-0.153896177311147
-0.595844352058099,1.91759249426368,-0.905199557520728,-0.415288784429298
-0.740771878450357,1.52946091618609,0.711920055028032,0.629686973955896
0.924144021683406,1.66744506351357,0.838422757070144,-0.921156257329935
-0.380672904984251,1.70503378838884,-0.139048927263135,-0.0526198223547392
0.304150065245142,1.39431460536884,-0.114723278469109,0.0555332741754325
0.910488462986073,1.70965111621415,0.337648525679868,-0.347140293287105
-0.369771885073225,1.9467508236288,0.589584834778119,0.16642229589649
-0.629298044747975,1.68259819519767,-0.557637723991097,-0.34983588890207
0.955746187818178,1.26879802166223,0.599619916547001,-1.18081578888838
-0.301424376503896,1.67230291028328,0.305514337333272,0.0958967860117569
-0.349143841152346,1.67325755690067,0.626820454287068,0.22658898122997
0.794960270588044,1.95590373942533,-0.851707914343967,0.576815259400595
0.381871192106481,1.81178923668614,0.720399521226156,-0.261400026724637
0.491618974947282,1.51501635730151,0.277917583770565,-0.187812587759642
0.183662190843295,1.98098317533289,0.36416315505378,-0.0520865927451597
-0.0567599458286445,1.74633457948136,-0.208564952762929,-0.0115795469380166
0.5144352301756,1.98341079591387,-0.925824084767565,0.382905753940837
-0.835244396663095,1.72165928821118,-0.525726830010704,-0.410168057118744
0.155334513437779,1.30806571415348,-0.0835558686134302,0.0231156487039157
-0.910201827043249,1.55982166308906,-0.01580939651835,-0.016262659535886
-0.97883208281799,1.44567371659113,0.0058500512982369,0.00748673414162243
0.271082036493132,1.24870223348232,-0.786694142917798,0.421740775933455
-0.735790695467915,1.60538272387473,-0.763119656071793,-0.608803275445457
0.737214356133997,1.5874186068744,0.349148521979607,-0.330826811691712
-0.114809047224654,1.35095883262133,0.640510046770915,0.119503711964228
-0.45860238314108,1.19339002743209,0.297849528328015,0.275116107190219
0.818921486804942,1.47591443906443,-0.687447232587134,0.844475053314302
0.741470402046449,1.90497919472516,-0.971360922784396,0.643092151533125
0.505982168835118,1.48998468683334,-0.595826672761661,0.429104189601493
0.76205419231254,1.36276478165825,-0.167662193339239,0.223421540258354
0.206837924012644,1.53865032888452,-0.379051095195825,0.101448672997294
-0.999525383580366,1.04469570076202,-0.757356955147664,-1.89174301644344
0.750853509584175,1.04311550502738,0.904476427916548,-2.02445096959804
-0.322011472965128,1.64945356260274,0.571580110483705,0.196618864762065
-0.986671349496271,1.03489954700575,-0.275384372862844,-0.692740433468727
-0.0181330668316533,1.54088515242117,-0.587472977020655,-0.013435476527506
-0.482680646582199,1.80383520498961,0.818513828287486,0.347489022073338
-0.3245752517424,1.49825697217562,-0.147396843681903,-0.0619269986901372
0.885793831172817,1.05655722717209,-0.624120253050728,1.6301113960886
0.76834636781559,1.24860126647367,-0.172266374149422,0.275900041837502
-0.775557418301599,1.70224718975421,0.324577133479663,0.241862275373601
0.817923301322834,1.63471611906651,0.657016466757519,-0.657028916477299
-0.838705795779523,1.47111379808539,-0.982009077440484,-1.05335906092279
-0.502296686987927,1.39664594652053,0.89188934301303,0.656047990750009
0.933608877922783,1.8946940267679,-0.948119276191136,0.815899339363536
0.148295850294711,1.62978223469802,-0.794513716780235,0.135076914692384
0.345160945166173,1.0557227246593,-0.091041384984516,0.0876066314708509
-0.570824513577582,1.24727917235514,0.607189288737064,0.632283382262969
0.518921806830662,1.56104660908716,0.836015955972489,-0.563311054299092
0.078168065072542,1.89733007664264,0.216809625089357,-0.0142348051313211
-0.318958871373664,1.95760597916264,-0.678497687372961,-0.164179097971409
-0.810208156195052,1.6551891510969,-0.690695990270631,-0.566859568083726
0.458793283314163,1.18191747790713,0.695169839005724,-0.717879600057797
-0.53553766467039,1.43798439401155,-0.492551160858141,-0.363243266479787
-0.885183310109466,1.65894686702149,-0.264317318160161,-0.234303831436114
-0.387123039780912,1.86208940596834,0.523942417354309,0.168949728781958
-0.552118550881771,1.38957213526349,0.511338450832138,0.415681015419568
0.238385500674691,1.93308857780255,-0.735931911444276,0.14428246870567
-0.983009986575462,1.76434727217172,-0.678595316055835,-0.585329648890398
0.707110892913097,1.564198469176,-0.139392414395556,0.130050927842099
-0.483342914721776,1.1430515263097,-0.599355373438298,-0.634497049510043
0.558205161606475,1.24018790415493,-0.0849667841300756,0.0979793924104513
0.257220989385904,1.61101190690208,-0.482288687835049,0.147181892303425
-0.138647540271899,1.4631748950256,-0.129992045725228,-0.0249102275609357
-0.729379664577865,1.66753936318391,-0.758295842390111,-0.556143387857906
-0.00244153221194665,1.4410273536204,0.164647599022055,0.000580615525189789
0.46457147166705,1.71288807031533,0.920830442086056,-0.458728027568637
0.650359320838554,1.3321062399382,-0.0522220602846291,0.0614123871994247
0.850520141387945,1.88164662543723,0.800419393414729,-0.630450397313841
0.847836861351467,1.65729514128931,0.82843662747844,-0.83824191644372
0.870567064236516,1.87833311638756,0.889678943410907,-0.721386093038439
0.591785023359532,1.574160247942,-0.890505276594894,0.67813569896326
0.575202023977228,1.93573490389058,-0.42905700100331,0.209649022243718
-0.916059602032429,1.39343225243348,0.891292211108676,1.15565308247686
0.130005309621339,1.34322477279772,-0.961057356084012,0.210483156129122
0.310805101252814,1.14065381515321,-0.831661321183588,0.615120909682493
-0.129811194988389,1.66242062758245,0.947173146053025,0.131758787697255
0.135585367012673,1.44616662372047,0.293519255540687,-0.0578712263878761
-0.739659621319654,1.78882116586641,-0.491241535984734,-0.317193207849271
0.545398514146311,1.88576216830075,-0.592830912115246,0.28850210134453
0.438181204124862,1.90796026189531,-0.664129458755285,0.250812157640626
0.999292378779336,1.14557652178816,-0.757145982179126,1.92162477373588
-0.432405076788833,1.42780375350914,0.322490688255637,0.196701529853443
